duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity_class,energy_loudness,energy_valence,loudness_valence,danceability_energy,acousticness_speechiness,instr_speech_ratio,duration_per_bpm,vocal_intensity,energy_danceability_ratio
222726,0.452,0.817,-8.372,0.0459,4.06e-05,0.915,0.394,0.354,130.161,3,-6.839924,0.289218,-2.963688,0.369284,1.86354e-06,19.930298409932476,1711.157720054394,-0.3842748,1.8074821353509876
204997,0.677,0.645,-3.615,0.0347,0.707,0.0,0.356,0.846,107.895,3,-2.331675,0.54567,-3.05829,0.436665,0.0245329,0.0,1899.9675610547292,-0.1254405,0.9527185713652679
240062,0.689,0.554,-8.2,0.0759,0.091,0.914,0.0867,0.163,148.002,2,-4.5428,0.09030200000000001,-1.3366,0.381706,0.0069069,12.040574364378871,1622.0186213699815,-0.6223799999999999,0.8040521908245165
278226,0.5,0.574,-6.049,0.0273,0.208,0.0,0.0899,0.609,90.17,3,-3.472126,0.349566,-3.683841,0.287,0.0056784,0.0,3085.571697903959,-0.16513770000000003,1.147977040459191
217931,0.465,0.885,-2.284,0.0601,0.00671,0.000377,0.139,0.0539,173.974,3,-2.02134,0.0477015,-0.1231076,0.41152500000000003,0.00040327099999999997,0.00627183496922309,1252.664191200984,-0.13726839999999998,1.9031848777445646
235111,0.515,0.997,-3.066,0.104,1.15e-05,0.715,0.287,0.129,135.004,3,-3.056802,0.128613,-0.395514,0.513455,1.1959999999999999e-06,6.874339005864821,1741.5113626262926,-0.318864,1.935884740102134
300666,0.407,0.988,-2.543,0.191,0.023,1.54e-06,0.0994,0.177,179.97,3,-2.512484,0.17487599999999998,-0.450111,0.402116,0.004393,8.06240510968012e-06,1670.6451075179198,-0.48571300000000006,2.4274587847964426
299306,0.613,0.268,-18.404,0.0302,0.923,0.927,0.122,0.318,109.995,1,-4.932272,0.08522400000000001,-5.852472,0.164284,0.027874600000000003,30.685203574975173,2721.087322151007,-0.5558008,0.4371869953181841
192219,0.136,0.586,-18.192,0.0631,0.137,0.765,0.385,0.0924,88.376,1,-10.660511999999999,0.0541464,-1.6809408,0.079696,0.008644700000000002,12.121692283314847,2175.0135783470623,-1.1479152000000001,4.3085067274465105
260386,0.543,0.428,-8.966,0.0262,0.14,0.0,0.0876,0.173,112.985,4,-3.8374479999999997,0.074044,-1.5511179999999998,0.232404,0.0036680000000000007,0.0,2304.606806213214,-0.23490919999999998,0.7881991123552052
396033,0.0748,0.202,-16.793,0.0368,0.987,0.939,0.124,0.034,66.177,2,-3.392186,0.006868000000000001,-0.570962,0.015109600000000003,0.036321599999999996,25.509372453137733,5984.450791060338,-0.6179823999999999,2.7001737735596847
953946,0.494,0.517,-10.936,0.391,0.61,0.0,0.121,0.602,76.707,2,-5.653912,0.311234,-6.5834719999999995,0.255398,0.23851,0.0,12436.23137392937,-4.275976,1.0465375194834112
160133,0.741,0.697,-7.028,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,4,-4.898515999999999,0.539478,-5.439672,0.516477,0.00183928,0.000822807650667629,1379.1609608212973,-0.19467559999999998,0.9406080889596632
188053,0.492,0.535,-9.419,0.207,0.935,0.0,0.531,0.629,111.776,2,-5.039165000000001,0.336515,-5.924551,0.26322,0.193545,0.0,1682.4094617807043,-1.949733,1.087376272839983
208080,0.537,0.783,-9.198,0.948,0.728,0.0,0.899,0.405,88.473,2,-7.202034,0.31711500000000004,-3.7251900000000004,0.42047100000000004,0.690144,0.0,2351.9039707029265,-8.719704,1.458073406454256
170200,0.371,0.22,-17.693,0.0361,0.947,0.94,0.108,0.209,89.041,2,-3.8924600000000003,0.04598,-3.6978370000000003,0.08162,0.0341867,26.03157020216006,1911.4789815927495,-0.6387173,0.5929759305679092
202153,0.73,0.714,-2.979,0.107,0.0877,0.0,0.117,0.924,94.896,4,-2.127006,0.659736,-2.752596,0.52122,0.0093839,0.0,2130.2583881301634,-0.318753,0.9780687935781702
300000,0.0,2.01e-05,-33.764,0.0,0.69,0.42,0.863,0.0,0.0,3,-0.0006786564000000001,0.0,-0.0,0.0,0.0,41999.99999999999,inf,-0.0,2.01
174084,0.586,0.861,-3.089,0.0617,0.00987,7.17e-05,0.128,0.478,142.16,4,-2.659629,0.411558,-1.476542,0.5045459999999999,0.0006089789999999999,0.0011618862421001457,1224.563871693866,-0.1905913,1.4692582037849184
180517,0.61,0.404,-8.576,0.198,0.864,1.75e-06,0.0741,0.968,173.039,3,-3.4647040000000002,0.39107200000000003,-8.301568,0.24644000000000002,0.171072,8.837937477905156e-06,1043.2156912603518,-1.6980480000000002,0.662284224848773
197146,0.262,0.677,-5.645,0.0528,0.447,0.0,0.205,0.365,207.478,1,-3.821665,0.24710500000000002,-2.060425,0.17737400000000003,0.0236016,0.0,950.2019491223166,-0.298056,2.583870844624251
227683,0.669,0.561,-4.119,0.0509,0.0427,0.0,0.349,0.615,150.041,2,-2.310759,0.345015,-2.533185,0.37530900000000006,0.00217343,0.0,1517.4718910164556,-0.20965709999999999,0.8385524880046636
215706,0.628,0.419,-11.756,0.0426,0.855,1.6e-05,0.196,0.641,121.795,2,-4.925764,0.268579,-7.535596,0.263132,0.036423,0.000375498709223187,1771.057925202184,-0.5008056,0.6671868282352192
164202,0.542,0.412,-6.822,0.0411,0.0421,2.03e-06,0.0884,0.284,130.203,4,-2.810664,0.11700799999999999,-1.9374479999999998,0.223304,0.0017303099999999999,4.937971296521528e-05,1261.123015598719,-0.2803842,0.7601335768712754
121026,0.32,0.985,-4.452,0.0957,0.000764,0.043,0.312,0.593,95.735,2,-4.38522,0.584105,-2.640036,0.3152,7.31148e-05,0.44927384808275,1264.1771556901865,-0.42605639999999995,3.0780288115996375
215373,0.401,0.906,-4.229,0.0857,4.16e-05,5.32e-06,0.136,0.247,90.065,4,-3.831474,0.223782,-1.044563,0.363306,3.56512e-06,6.206977015517443e-05,2391.3062787986455,-0.3624253,2.2592952794194656
230739,0.359,0.953,-5.549,0.0773,0.299,5.97e-05,0.112,0.658,98.935,1,-5.288197,0.627074,-3.6512420000000003,0.34212699999999996,0.023112699999999996,0.0007722157547535895,2332.2282306564916,-0.4289377,2.6545221581571545
245573,0.554,0.467,-6.514,0.0287,0.661,0.0,0.273,0.827,123.013,3,-3.0420380000000002,0.386209,-5.387078,0.25871800000000006,0.0189707,0.0,1996.3174623820246,-0.1869518,0.8429450731936247
193586,0.689,0.54,-7.744,0.0476,0.697,0.417,0.376,0.374,168.099,2,-4.181760000000001,0.20196,-2.8962559999999997,0.37206,0.0331772,8.758664146187774,1151.6189864306155,-0.3686144,0.783733182392128
200360,0.541,0.321,-14.418,0.0329,0.714,0.00345,0.101,0.549,133.537,1,-4.628178,0.17622900000000002,-7.915482,0.173661,0.023490599999999997,0.1048313582497721,1500.408126586639,-0.47435219999999995,0.5933346888227574
342563,0.795,0.613,-13.395,0.0787,0.397,0.832,0.0735,0.401,125.997,1,-8.211134999999999,0.245813,-5.371395,0.487335,0.031243900000000005,10.570448481768517,2718.818702032588,-1.0541865000000001,0.7710594835285091
197220,0.543,0.771,-3.863,0.036,0.0308,1.1e-05,0.388,0.359,144.922,3,-2.978373,0.276789,-1.386817,0.41865300000000005,0.0011087999999999998,0.0003054707025826159,1360.869985233436,-0.139068,1.4198633542660357
242407,0.433,0.863,-4.941,0.0565,0.00148,0.00342,0.0931,0.425,125.021,4,-4.264082999999999,0.36677499999999996,-2.099925,0.373679,8.362e-05,0.060520261900548565,1938.9302597163676,-0.2791665,1.9930255652294404
278914,0.55,0.543,-6.961,0.0268,0.769,0.0,0.0911,0.35,74.008,4,-3.7798230000000004,0.19005,-2.43635,0.29865,0.0206092,0.0,3768.700681007459,-0.18655480000000002,0.9872547771858694
253866,0.567,0.609,-5.453,0.0322,0.00399,2.67e-06,0.106,0.276,128.132,4,-3.3208770000000003,0.168084,-1.5050280000000003,0.34530299999999997,0.00012847799999999999,8.28935113318845e-05,1981.284924921175,-0.1755866,1.074055131302799
71981,0.432,0.978,-5.122,0.444,0.00105,0.924,0.105,0.31,142.05,2,-5.009316,0.30318,-1.58782,0.422496,0.0004662,2.081034210941195,506.7300246392115,-2.274168,2.2638364852665447
325480,0.71,0.767,-8.745,0.0437,0.146,0.896,0.0911,0.593,89.873,3,-6.707414999999999,0.454831,-5.185784999999999,0.54457,0.0063802,20.49874170670327,3621.554860747944,-0.3821565,1.0802664751200688
62426,0.419,0.694,-11.148,0.369,0.00969,0.879,0.169,0.154,123.351,1,-7.736711999999999,0.10687599999999998,-1.7167919999999999,0.290786,0.0035756100000000003,2.382049266957535,506.08426360548356,-4.113612,1.6562850528627
205360,0.674,0.778,-6.684,0.0383,0.0744,0.00456,0.266,0.406,123.993,4,-5.200152,0.31586800000000004,-2.7137040000000003,0.5243720000000001,0.00284952,0.11902897415818323,1656.222528691136,-0.25599720000000004,1.1542855447248557
181823,0.659,0.625,-2.253,0.045,0.0644,0.0,0.582,0.442,88.042,4,-1.408125,0.27625,-0.9958260000000001,0.411875,0.002898,0.0,2065.1847981645124,-0.101385,0.9483922853977936
228560,0.482,0.588,-6.897,0.136,0.76,0.0,0.126,0.332,88.619,3,-4.055436,0.195216,-2.289804,0.283416,0.10336000000000001,0.0,2579.1308861530824,-0.937992,1.2198917034916288
125266,0.492,0.428,-13.132,0.0352,0.47,0.0,0.204,0.871,165.776,3,-5.620496,0.372788,-11.437972,0.21057599999999999,0.016544,0.0,755.6341086767686,-0.4622464,0.8699010182719863
184000,0.713,0.719,-6.972,0.0455,0.164,0.0335,0.0853,0.24,119.993,4,-5.012868,0.17256,-1.67328,0.512647,0.007462,0.7361019556141507,1533.4227829956749,-0.317226,1.0084010041934897
239253,0.44,0.537,-6.682,0.0352,0.527,0.000436,0.0635,0.435,148.031,2,-3.5882340000000004,0.23359500000000002,-2.90667,0.23628000000000002,0.0185504,0.012382845782448167,1616.2357884497164,-0.23520640000000004,1.2204268084816254
178000,0.709,0.628,-14.961,0.0405,0.427,0.782,0.106,0.0341,119.013,4,-9.395508,0.021414799999999998,-0.5101701,0.445252,0.0172935,19.30387558627499,1495.6349306378295,-0.6059205000000001,0.8857420910847521
164813,0.51,0.838,-4.218,0.0551,0.0502,0.0,0.103,0.518,150.061,3,-3.534684,0.43408399999999997,-2.184924,0.42738,0.00276602,0.0,1098.3066886132972,-0.2324118,1.6431050371561342
213746,0.359,0.991,-4.225,0.257,0.000132,0.000166,0.505,0.141,159.955,2,-4.1869749999999994,0.139731,-0.5957249999999998,0.355769,3.3924e-05,0.0006458892650091435,1336.2883310931197,-1.085825,2.760368791955656
193714,0.504,0.985,-7.305,0.0504,0.00081,0.922,0.125,0.383,139.978,2,-7.195424999999999,0.377255,-2.797815,0.49644,4.0824e-05,18.29002182106725,1383.8888968266442,-0.368172,1.9543263030495428
184866,0.668,0.472,-9.29,0.0359,0.781,0.000175,0.381,0.73,119.453,2,-4.384879999999999,0.34456,-6.781699999999999,0.315296,0.0280379,0.004873294346978557,1547.6044971662495,-0.333511,0.70657624885855
394385,0.802,0.806,-7.096,0.0869,0.0164,0.82,0.107,0.472,127.027,1,-5.7193760000000005,0.380432,-3.349312,0.6464120000000001,0.0014251600000000002,9.435047750546541,3104.7336393050296,-0.6166424,1.0049750003117168
266000,0.521,0.917,-4.363,0.0388,0.00423,0.0,0.136,0.555,98.037,3,-4.000871000000001,0.508935,-2.4214650000000004,0.47775700000000004,0.000164124,0.0,2713.2613197058254,-0.16928440000000003,1.7600429934166333
210376,0.581,0.809,-8.852,0.0394,0.0277,0.548,0.399,0.0828,127.993,3,-7.161268000000001,0.06698520000000001,-0.7329456,0.470029,0.0010913799999999999,13.905100228368434,1643.6523872399273,-0.3487688,1.3924028846319343
209032,0.828,0.719,-7.755,0.106,0.0919,0.000488,0.051,0.748,124.006,4,-5.575844999999999,0.537812,-5.80074,0.595332,0.009741399999999999,0.00460333930761249,1685.6603712723577,-0.8220299999999999,0.868347000640089
181594,0.399,0.723,-4.507,0.0681,0.124,0.0,0.352,0.22,137.032,4,-3.258561,0.15906,-0.99154,0.288477,0.0084444,0.0,1325.1941152431548,-0.30692669999999994,1.8119846620385451
94890,0.847,0.376,-14.15,0.093,0.596,5.75e-05,0.0798,0.965,150.047,3,-5.3204,0.36284,-13.65475,0.318472,0.055428,0.0006182130953660898,632.4018474211414,-1.31595,0.4439144756260257
189632,0.566,0.747,-5.967,0.51,0.244,0.0,0.292,0.356,93.1,2,-4.457349,0.265932,-2.124252,0.42280199999999996,0.12444,0.0,2036.8635875402795,-3.04317,1.3197646684687552
303663,0.565,0.955,-4.713,0.0461,0.242,2.07e-05,0.302,0.801,179.149,2,-4.500915,0.764955,-3.775113,0.5395749999999999,0.0111562,0.00044892648015614823,1695.030393694634,-0.21726930000000003,1.69023557105184
168146,0.258,0.175,-11.903,0.0323,0.939,0.000156,0.136,0.107,89.072,1,-2.083025,0.018725,-1.2736210000000001,0.045149999999999996,0.0303297,0.004828226555246053,1887.7537273217172,-0.38446690000000006,0.6782682841750319
343413,0.73,0.851,-4.085,0.101,0.243,0.000143,0.117,0.578,97.0,4,-3.4763349999999997,0.4918779999999999,-2.3611299999999997,0.62123,0.024543000000000002,0.0014157014157014157,3540.340206185567,-0.41258500000000004,1.1657374556512925
144652,0.553,0.574,-7.87,0.0288,0.387,4.95e-05,0.103,0.427,114.845,4,-4.517379999999999,0.24509799999999998,-3.36049,0.317422,0.0111456,0.0017181534189517529,1259.5411206408637,-0.226656,1.0379559139979384
306426,0.405,0.937,-4.485,0.059,0.00658,0.000865,0.14,0.216,140.017,3,-4.202445000000001,0.20239200000000002,-0.9687600000000001,0.3794850000000001,0.00038822,0.014658532452126758,2188.491397473164,-0.264615,2.3135231228858544
233133,0.577,0.967,-3.453,0.0902,0.297,0.0,0.634,0.555,117.991,3,-3.3390509999999995,0.5366850000000001,-1.916415,0.557959,0.026789399999999998,0.0,1975.8540905662296,-0.3114606,1.6758808339543512
180880,0.418,0.867,-3.844,0.0393,0.00176,0.0,0.238,0.433,80.123,3,-3.332748,0.375411,-1.6644519999999998,0.362406,6.9168e-05,0.0,2257.5290490870284,-0.1510692,2.0741130594961845
126316,0.78,0.438,-9.318,0.132,0.175,0.0,0.163,0.795,176.189,4,-4.081284,0.34821,-7.4078100000000004,0.34164,0.0231,0.0,716.9346553984642,-1.229976,0.5615312624197126
287133,0.452,0.298,-14.353,0.0421,0.66,0.0141,0.226,0.323,109.15,1,-4.277194,0.09625399999999999,-4.636019,0.134696,0.027786,0.33483733080028494,2630.6275767292714,-0.6042613,0.6592774496139465
158807,0.596,0.743,-4.149,0.0302,0.0696,2.37e-06,0.202,0.531,125.883,4,-3.082707,0.394533,-2.203119,0.442828,0.0021019199999999997,7.845084409136048e-05,1261.5444500051635,-0.12529980000000002,1.2466233788023693
271226,0.572,0.168,-14.255,0.107,0.956,0.00104,0.127,0.302,100.101,4,-2.3948400000000003,0.050736,-4.30501,0.096096,0.102292,0.00971871787683394,2709.5233813848013,-1.525285,0.2937011590706457
178440,0.693,0.893,-3.359,0.0336,0.289,0.000787,0.0619,0.908,116.6,1,-2.999587,0.810844,-3.049972,0.618849,0.0097104,0.023415650104135675,1530.360205831904,-0.11286239999999999,1.2885816943478452
150520,0.135,0.988,-4.885,0.163,1.68e-06,0.163,0.125,0.202,94.429,1,-4.8263799999999994,0.199576,-0.98677,0.13338,2.7384e-07,0.9999386540703024,1594.0018426542692,-0.796255,7.31797644618917
380322,0.8,0.699,-8.639,0.0353,0.0714,0.902,0.0927,0.282,123.997,3,-6.038660999999999,0.19711799999999996,-2.4361979999999996,0.5592,0.00252042,25.54517133956386,3067.187109365549,-0.30495669999999997,0.8737390782615216
314075,0.633,0.395,-9.638,0.0857,0.692,0.000222,0.108,0.123,138.023,4,-3.80701,0.048585,-1.185474,0.250035,0.05930439999999999,0.002590129506475324,2275.5265426776696,-0.8259766,0.6240027803668189
195720,0.355,0.207,-9.877,0.0589,0.911,4.54e-06,0.297,0.227,171.655,2,-2.044539,0.046988999999999996,-2.2420790000000004,0.073485,0.0536579,7.706671193345781e-05,1140.1939937665666,-0.5817553000000001,0.5830821666995296
206693,0.837,0.317,-13.684,0.0846,0.1,0.0,0.0669,0.794,139.416,2,-4.337828,0.25169800000000003,-10.865096,0.265329,0.00846,0.0,1482.5629769897287,-1.1576663999999999,0.37872904744268293
178200,0.652,0.714,-5.678,0.0562,0.145,0.0,0.154,0.624,112.029,4,-4.054092,0.445536,-3.543072,0.465528,0.008149,0.0,1590.6595613635754,-0.3191036,1.095075228907532
171226,0.414,0.811,-4.4,0.0919,0.00133,0.000129,0.333,0.762,137.617,4,-3.5684000000000005,0.617982,-3.3528000000000002,0.335754,0.000122227,0.0014035469481014037,1244.2212808010638,-0.40436,1.9588898818869112
169440,0.472,0.701,-4.563,0.0369,0.0387,0.0,0.107,0.515,79.805,1,-3.198663,0.361015,-2.349945,0.33087199999999994,0.00142803,0.0,2123.1752396466386,-0.1683747,1.4851380267367216
205213,0.318,0.639,-5.384,0.035,0.413,0.0,0.203,0.292,184.946,3,-3.440376,0.186588,-1.572128,0.203202,0.014455,0.0,1109.583337839153,-0.18844000000000002,2.0093707745039464
213525,0.535,0.64,-3.055,0.0286,0.28,1.29e-05,0.101,0.388,120.03,3,-1.9552,0.24832,-1.18534,0.34240000000000004,0.008008000000000001,0.00045089129674938833,1778.9302674331418,-0.087373,1.1962393226294836
504000,0.172,0.133,-17.8,0.0426,0.77,0.921,0.184,0.0256,120.005,1,-2.3674000000000004,0.0034048000000000004,-0.45568000000000003,0.022876,0.032802,21.614644449659703,4199.825007291363,-0.7582800000000001,0.7732108598337306
344963,0.386,0.115,-17.686,0.0314,0.985,0.888,0.149,0.12,103.936,2,-2.03389,0.0138,-2.1223199999999998,0.044390000000000006,0.030928999999999998,28.2712511938873,3318.9943811576354,-0.5553404,0.29791974301183904
212186,0.76,0.652,-5.935,0.0282,0.312,9.15e-06,0.101,0.695,120.025,4,-3.86962,0.45314,-4.1248249999999995,0.49552,0.0087984,0.0003243530662885502,1767.848364923974,-0.167367,0.8578834489019882
276104,0.502,0.887,-4.353,0.339,0.391,0.0,0.226,0.53,179.887,2,-3.8611109999999997,0.47011000000000003,-2.30709,0.445274,0.132549,0.0,1534.8746713214407,-1.475667,1.766897073763471
302210,0.265,0.258,-13.136,0.12,0.778,0.0747,0.123,0.0693,107.599,1,-3.389088,0.0178794,-0.9103247999999999,0.06837,0.09336,0.6224481293225566,2808.669225550423,-1.57632,0.9735481679936605
349489,0.637,0.827,-5.153,0.0629,0.046,0.103,0.575,0.339,128.025,4,-4.261531,0.280353,-1.746867,0.526799,0.0028934,1.6372595771737404,2729.849638742433,-0.32412369999999996,1.298252774681716
179066,0.531,0.95,-3.926,0.0486,0.00362,0.0,0.378,0.525,96.925,4,-3.7297,0.49874999999999997,-2.06115,0.50445,0.00017593199999999998,0.0,1847.4696930616456,-0.1908036,1.789043520837649
218892,0.28,0.986,-4.282,0.213,0.00563,0.0393,0.357,0.156,167.815,2,-4.222052,0.153816,-0.667992,0.27608000000000005,0.00119919,0.1844983803577297,1304.3649256621875,-0.9120659999999999,3.521302810613906
251480,0.368,0.848,-5.218,0.0762,0.299,0.00965,0.295,0.458,149.162,2,-4.4248639999999995,0.388384,-2.389844,0.312064,0.0227838,0.1266238026505708,1685.9521862136469,-0.3976116,2.3042852096410424
236733,0.668,0.516,-9.196,0.0726,0.645,0.0,0.0987,0.858,89.252,1,-4.745136,0.442728,-7.890168,0.34468800000000005,0.046827,0.0,2652.4111504504103,-0.6676295999999999,0.7724435262945166
136000,0.611,0.778,-4.803,0.0326,0.0946,5.04e-06,0.139,0.285,90.024,3,-3.736734,0.22172999999999998,-1.368855,0.475358,0.0030839599999999997,0.0001545538178472861,1510.7082555762906,-0.1565778,1.2733015826254892
126640,0.57,0.978,-4.84,0.0521,0.00147,0.0,0.352,0.762,109.458,3,-4.7335199999999995,0.745236,-3.68808,0.55746,7.6587e-05,0.0,1156.973451004038,-0.252164,1.7157593726425855
101020,0.826,0.717,-8.871,0.0505,0.595,0.0,0.105,0.381,123.997,2,-6.360507,0.273177,-3.3798510000000004,0.5922419999999999,0.0300475,0.0,814.6971297692686,-0.44798550000000004,0.8680282321037276
267925,0.636,0.951,-3.044,0.0774,0.431,0.0,0.365,0.548,166.096,3,-2.894844,0.5211480000000001,-1.6681120000000003,0.6048359999999999,0.0333594,0.0,1613.0731625084288,-0.2356056,1.495259508498294
236933,0.667,0.817,-5.219,0.0817,0.376,0.0418,0.119,0.678,114.832,3,-4.263923,0.553926,-3.5384820000000006,0.544939,0.0307192,0.5115652918859381,2063.301170405462,-0.4263923,1.2248691923659314
346026,0.554,0.515,-8.534,0.024,0.0883,2.7e-05,0.883,0.432,95.125,4,-4.39501,0.22248,-3.686688,0.28531,0.0021192000000000003,0.0011245314452311536,3637.592641261498,-0.20481600000000003,0.9295861085539973
210509,0.667,0.723,-8.494,0.231,0.823,2.36e-06,0.272,0.901,80.082,2,-6.141162,0.651423,-7.653094,0.48224100000000003,0.190113,1.0216007965023157e-05,2628.668115181939,-1.9621140000000001,1.083941769988456
230389,0.507,0.985,-0.181,0.192,0.0467,0.000394,0.107,0.23,95.0,4,-0.178285,0.22655,-0.04163,0.499395,0.0089664,0.0020519764595593975,2425.1473684210528,-0.034752,1.9427624701682413
615146,0.234,0.126,-19.545,0.0361,0.928,0.875,0.312,0.0864,105.125,1,-2.46267,0.010886400000000001,-1.6886880000000002,0.029484000000000003,0.033500800000000004,24.231514815840484,5851.567181926278,-0.7055745000000001,0.5384385282680226
268893,0.725,0.836,-5.845,0.0341,0.0652,0.0,0.797,0.674,129.984,2,-4.886419999999999,0.563464,-3.93953,0.6061,0.0022233199999999996,0.0,2068.6622968980796,-0.19931449999999998,1.153087543620088
122880,0.5,0.373,-14.01,0.35,0.568,0.0,0.225,0.194,179.759,4,-5.2257299999999995,0.072362,-2.71794,0.1865,0.19879999999999998,0.0,683.5819068864424,-4.903499999999999,0.745985080298394
130909,0.613,0.142,-21.628,0.0426,0.897,0.93,0.109,0.0355,76.995,4,-3.071176,0.0050409999999999995,-0.767794,0.08704599999999998,0.0382122,21.82586247359775,1700.2272874862003,-0.9213528,0.23164385572829155
248448,0.691,0.234,-6.441,0.0285,0.777,0.0,0.12,0.209,87.103,4,-1.5071940000000001,0.048906,-1.346169,0.161694,0.0221445,0.0,2852.347221106047,-0.1835685,0.33863475202963783
260532,0.612,0.978,-3.292,0.0541,0.134,0.0,0.382,0.648,120.043,2,-3.2195759999999995,0.633744,-2.133216,0.598536,0.0072494000000000005,0.0,2170.322301175412,-0.1780972,1.59801310436104
279213,0.785,0.915,-5.928,0.102,0.0149,0.0697,0.0951,0.809,128.716,1,-5.42412,0.7402350000000001,-4.795752,0.7182750000000001,0.0015198,0.6832663464366239,2169.217502097641,-0.604656,1.1655902472579969
265853,0.626,0.961,-1.34,0.104,0.328,0.0,0.33,0.758,132.021,3,-1.28774,0.728438,-1.0157200000000002,0.601586,0.034111999999999996,0.0,2013.717514637823,-0.13936,1.535119247296369
204375,0.355,0.99,-3.327,0.183,0.00507,0.356,0.0896,0.184,127.148,4,-3.29373,0.18216,-0.6121679999999999,0.35145,0.0009278099999999999,1.9452488935030872,1607.3788026551736,-0.608841,2.7886538407368806
129610,0.585,0.274,-9.831,0.0717,0.791,0.0,0.109,0.471,81.37,1,-2.6936940000000003,0.129054,-4.630400999999999,0.16029000000000002,0.0567147,0.0,1592.8474867887428,-0.7048827,0.4683680620844089
181013,0.759,0.79,-4.355,0.0656,0.264,3.91e-05,0.0707,0.914,135.953,3,-3.4404500000000007,0.72206,-3.9804700000000004,0.5996100000000001,0.0173184,0.0005959457399786617,1331.4380705096614,-0.28568800000000005,1.0408295015875946
198333,0.842,0.595,-9.505,0.165,0.219,0.00618,0.133,0.239,108.045,1,-5.655475,0.142205,-2.2716950000000002,0.5009899999999999,0.036135,0.03745227561965941,1835.6518117451062,-1.5683250000000002,0.7066424389259035
200930,0.507,0.92,-8.151,0.0561,0.00629,0.627,0.668,0.225,129.013,3,-7.49892,0.20700000000000002,-1.833975,0.46644,0.00035286899999999996,11.174478702548566,1557.4399479122258,-0.4572711,1.814559870613992
141166,0.508,0.616,-9.863,0.0424,0.675,0.931,0.0896,0.118,120.253,1,-6.075608,0.07268799999999999,-1.1638339999999998,0.312928,0.028620000000000003,21.95236972412167,1173.9083432429961,-0.4181912,1.212574555618984
165264,0.772,0.75,-3.67,0.0455,0.0201,0.0,0.074,0.587,114.061,4,-2.7525,0.44025,-2.15429,0.579,0.00091455,0.0,1448.9089171583626,-0.166985,0.971490006606132
171549,0.313,0.96,-4.457,0.113,0.00214,0.641,0.0965,0.256,106.613,3,-4.27872,0.24576,-1.140992,0.30047999999999997,0.00024182,5.672064419077958,1609.0814441015636,-0.503641,3.0669946647071975
221520,0.554,0.713,-8.19,0.0814,0.181,0.0,0.218,0.476,81.988,3,-5.8394699999999995,0.33938799999999997,-3.8984399999999995,0.395002,0.014733399999999999,0.0,2701.8588086061377,-0.666666,1.286980379415534
297774,0.81,0.591,-13.385,0.0638,0.414,0.799,0.072,0.297,136.028,4,-7.910534999999999,0.175527,-3.975345,0.47871,0.026413199999999998,12.521548346654132,2189.0640162319523,-0.8539629999999999,0.72962062196763
175720,0.386,0.812,-5.435,0.054,7.19e-05,0.00036,0.0809,0.508,173.102,4,-4.41322,0.41249600000000003,-2.76098,0.31343200000000004,3.8826e-06,0.0066654323273467875,1015.1240309181869,-0.29349,2.103572446309681
208191,0.525,0.92,-3.903,0.0464,0.0136,0.0,0.36,0.774,143.983,2,-3.5907600000000004,0.71208,-3.020922,0.48300000000000004,0.0006310399999999999,0.0,1445.9415347645208,-0.1810992,1.7523475743319177
404674,0.756,0.92,-8.692,0.0585,0.052,0.893,0.108,0.0698,129.994,3,-7.99664,0.06421600000000001,-0.6067016000000001,0.69552,0.003042,15.262348316527088,3113.0206009508133,-0.508482,1.2169151201703683
515385,0.334,0.835,-4.053,0.0545,0.00477,0.0,0.236,0.235,136.624,3,-3.384255,0.19622499999999998,-0.9524549999999999,0.27889,0.000259965,0.0,3772.287445836749,-0.2208885,2.499925151941558
119453,0.939,0.466,-8.781,0.172,0.0259,0.0146,0.101,0.713,140.05,3,-4.091946,0.332258,-6.260853,0.437574,0.004454799999999999,0.08487878611708621,852.9310960371296,-1.510332,0.4962673453956828
229386,0.514,0.912,-3.878,0.034,0.364,7.59e-06,0.0955,0.734,153.387,2,-3.5367360000000003,0.669408,-2.846452,0.468768,0.012376,0.00022316965598353423,1495.472236891001,-0.13185200000000002,1.7742845469932493
53493,0.847,0.285,-8.597,0.0942,0.972,0.0,0.101,0.931,109.706,3,-2.4501449999999996,0.265335,-8.003807,0.24139499999999997,0.0915624,0.0,487.6032304522998,-0.8098374,0.33647772753568433
505040,0.276,0.98,-5.422,0.115,2.21e-05,0.0947,0.0799,0.132,135.219,1,-5.31356,0.12936,-0.715704,0.27048,2.5415e-06,0.8234066602904095,3734.9780726081394,-0.62353,3.5505959928988076
344293,0.615,0.383,-10.709,0.0364,0.0631,0.000127,0.361,0.348,82.089,2,-4.101547,0.13328399999999999,-3.7267319999999997,0.235545,0.00229684,0.0034880527327657233,4194.142942416158,-0.38980760000000003,0.6227541015593243
439120,0.153,0.953,-4.74,0.122,0.00152,0.0062,0.366,0.14,199.892,4,-4.51722,0.13342,-0.6636000000000001,0.145809,0.00018544,0.050815506925661835,2196.786264582875,-0.57828,6.228351088164172
200466,0.156,0.899,-5.248,0.0721,1.11e-06,0.851,0.112,0.391,95.022,1,-4.717952,0.351509,-2.051968,0.140244,8.0031e-08,11.80141450561642,2109.6798636105323,-0.3783808,5.762451124927889
