duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,popularity_class
131733,0,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,1
528765,0,0.357,0.302,4,-15.65,0,0.0403,0.325,0.93,0.0626,0.0361,159.966,4,1
186572,0,0.763,0.477,0,-5.82,1,0.0312,0.542,0.0,0.108,0.789,120.014,4,3
191445,0,0.75,0.736,4,-5.968,0,0.0425,0.0458,0.0,0.26,0.535,105.017,4,1
268240,0,0.549,0.807,9,-7.443,1,0.0439,0.621,0.000173,0.129,0.868,139.451,4,2
133248,0,0.58,0.73,11,-12.002,1,0.936,0.758,0.0,0.373,0.437,105.283,3,2
256360,0,0.549,0.466,1,-14.512,0,0.0282,0.0572,0.858,0.214,0.374,111.91,4,1
235787,0,0.765,0.694,0,-8.479,0,0.0368,0.0114,0.0285,0.108,0.14,109.997,4,1
289106,0,0.414,0.979,7,-5.571,1,0.152,0.025,2.96e-06,0.299,0.0765,169.976,4,2
132635,0,0.775,0.781,6,-7.195,0,0.15,0.00256,1.51e-05,0.0479,0.904,119.994,4,1
292533,0,0.811,0.644,7,-9.144,0,0.033,0.117,0.00305,0.303,0.909,105.089,4,1
152200,0,0.802,0.483,2,-7.18,1,0.223,0.411,0.0,0.113,0.364,124.884,5,3
174933,0,0.52,0.915,2,-2.862,1,0.103,0.0618,0.000946,0.0856,0.5,90.069,4,4
243840,0,0.719,0.849,1,-4.233,0,0.0352,0.018,1.37e-06,0.0379,0.886,120.063,4,2
211462,0,0.59,0.459,4,-9.488,1,0.034,0.661,0.0,0.203,0.293,149.885,3,4
215360,0,0.18,0.915,0,-6.855,1,0.0946,0.0224,1.43e-05,0.0929,0.101,94.578,1,4
210769,1,0.604,0.946,5,-3.652,0,0.169,0.000257,0.0732,0.407,0.597,150.02,4,2
282093,1,0.328,0.826,6,-5.085,1,0.0362,0.000224,0.000944,0.0818,0.341,106.606,4,4
138666,0,0.701,0.451,6,-8.87,0,0.0593,0.719,7.11e-06,0.135,0.668,89.955,4,3
225383,0,0.174,0.996,9,-22.048,0,0.0388,0.281,0.976,0.943,0.00415,81.896,3,3
256042,0,0.452,0.465,4,-10.006,0,0.0344,0.0589,0.000524,0.095,0.0832,149.586,4,4
53640,0,0.467,0.185,6,-17.553,1,0.0551,0.963,0.924,0.103,0.51,148.721,3,1
204240,0,0.598,0.598,4,-5.196,1,0.0879,0.135,7.27e-05,0.121,0.82,145.664,4,2
207588,0,0.585,0.462,5,-9.054,1,0.0274,0.227,0.936,0.185,0.189,89.914,4,2
151666,0,0.663,0.6,7,-10.87,1,0.032,0.43,0.0,0.184,0.8,129.991,4,4
157386,0,0.511,0.44,5,-9.11,1,0.0308,0.742,1.05e-05,0.328,0.611,103.965,3,1
204844,0,0.477,0.889,4,-4.126,0,0.068,0.00576,0.0142,0.154,0.571,110.808,4,3
226426,0,0.814,0.283,4,-11.23,1,0.0314,0.662,0.000377,0.111,0.491,95.438,4,1
283681,0,0.632,0.567,9,-8.277,1,0.0362,0.0456,0.91,0.193,0.38,110.042,4,3
354346,0,0.726,0.705,7,-9.959,0,0.0427,0.333,7.68e-05,0.153,0.891,170.052,4,2
161373,0,0.565,0.302,4,-8.691,0,0.0471,0.819,0.000116,0.561,0.591,121.27,4,2
260674,0,0.626,0.368,5,-6.895,1,0.0294,0.835,3.04e-06,0.225,0.405,74.982,4,2
233946,0,0.365,0.887,0,-4.579,1,0.0417,0.00272,2.18e-05,0.0923,0.916,150.718,4,4
265026,0,0.448,0.562,4,-5.197,1,0.0276,0.341,0.0,0.0907,0.216,129.134,4,3
314000,0,0.662,0.625,4,-7.647,0,0.237,0.306,0.0,0.104,0.489,84.073,4,2
237520,0,0.229,0.104,1,-17.8,1,0.0402,0.985,0.642,0.0983,0.108,87.329,4,2
229240,0,0.583,0.602,11,-6.364,1,0.0274,0.368,0.0,0.22,0.388,74.008,4,4
223040,0,0.171,0.124,7,-13.758,1,0.0364,0.781,0.0,0.0929,0.0717,77.914,3,1
165789,0,0.714,0.701,2,-4.643,1,0.0494,0.503,8.68e-06,0.122,0.6,152.026,4,3
92000,0,0.622,0.369,0,-11.734,1,0.048,0.906,0.305,0.044,0.584,125.855,4,1
241388,0,0.435,0.669,1,-10.202,0,0.123,0.737,0.00152,0.106,0.0734,130.009,4,4
251440,0,0.315,0.938,1,-8.24,1,0.101,0.000263,3.37e-06,0.192,0.221,98.256,4,2
204068,1,0.442,0.998,11,-0.934,0,0.271,3.01e-05,0.0,0.0838,0.0863,160.093,4,1
180244,1,0.778,0.709,0,-5.326,0,0.404,0.283,0.0,0.072,0.971,117.663,5,2
152166,1,0.917,0.62,8,-7.209,1,0.22,0.311,2.59e-06,0.104,0.701,90.032,4,4
303306,0,0.518,0.744,3,-7.106,1,0.0351,0.171,7.63e-06,0.109,0.161,98.022,4,4
145432,1,0.702,0.401,1,-13.281,1,0.11,0.341,0.0,0.176,0.0879,120.109,4,3
211013,0,0.535,0.522,2,-7.87,1,0.0363,0.131,0.0,0.438,0.305,77.054,4,1
240572,1,0.52,0.981,2,-2.75,1,0.0906,0.000867,0.00177,0.197,0.633,158.937,4,4
176600,0,0.694,0.955,6,-3.818,1,0.106,0.000705,0.773,0.227,0.653,110.004,4,3
186306,0,0.662,0.681,11,-8.152,0,0.0315,0.0321,0.139,0.508,0.864,98.004,4,4
187448,0,0.525,0.375,7,-8.057,1,0.093,0.145,0.0,0.208,0.488,179.976,4,3
270000,0,0.57,0.703,7,-5.51,1,0.0486,0.313,5.92e-06,0.0556,0.598,172.025,4,3
422746,0,0.549,0.575,7,-9.882,1,0.17,0.552,0.0,0.189,0.564,118.479,4,2
223653,0,0.388,0.979,0,-4.389,1,0.176,6.34e-05,0.0567,0.663,0.0547,183.905,4,4
182613,0,0.39,0.288,5,-9.812,1,0.041,0.698,0.0,0.0891,0.431,107.484,3,2
225333,0,0.752,0.85,8,-8.327,1,0.0819,0.025,0.000131,0.149,0.491,122.991,4,1
140750,0,0.396,0.217,9,-12.465,0,0.0415,0.677,0.794,0.176,0.107,84.658,4,1
156000,0,0.687,0.201,7,-9.523,0,0.301,0.619,0.917,0.0896,0.32,158.7,4,4
264984,0,0.611,0.816,10,-4.076,1,0.0559,0.538,0.0,0.156,0.369,129.97,4,2
168176,1,0.634,0.471,1,-8.861,1,0.5,0.224,0.0,0.107,0.265,113.002,4,2
154143,0,0.585,0.555,5,-7.005,1,0.0293,0.0366,0.000618,0.0595,0.0757,125.052,4,2
1341746,0,0.64,0.494,0,-8.186,1,0.0592,0.96,0.0,0.0706,0.668,116.006,3,3
229733,0,0.384,0.852,0,-7.162,1,0.0676,0.171,0.0,0.381,0.586,131.56,4,2
111452,0,0.73,0.326,8,-7.001,1,0.26,0.705,0.0,0.103,0.434,116.893,4,4
213500,0,0.563,0.837,8,-5.025,1,0.0457,0.0128,0.00922,0.0401,0.631,88.02,4,4
195428,0,0.586,0.756,8,-4.825,0,0.11,0.0843,0.0,0.295,0.403,140.029,4,3
290946,0,0.234,0.73,10,-4.854,1,0.0446,0.199,4.77e-06,0.13,0.12,152.972,3,4
334813,0,0.655,0.242,2,-16.244,1,0.0729,0.695,0.00013,0.703,0.261,126.296,4,3
273600,1,0.363,0.834,10,-4.216,1,0.0634,0.000476,0.0,0.035,0.332,150.109,4,2
198200,0,0.768,0.893,0,-4.443,1,0.0334,0.508,2.24e-05,0.0623,0.79,135.082,4,3
258836,1,0.768,0.709,5,-4.87,0,0.196,0.227,0.0,0.504,0.824,95.972,4,3
135813,0,0.607,0.321,5,-9.973,1,0.0324,0.698,0.0,0.0856,0.753,95.43,4,2
97170,1,0.443,0.851,2,-13.977,1,0.875,0.906,6.08e-06,0.958,0.0878,82.152,3,2
201053,0,0.63,0.882,2,-4.393,1,0.134,0.0897,0.0,0.253,0.765,182.059,4,1
268600,0,0.698,0.765,1,-8.764,1,0.0303,0.0888,0.825,0.0906,0.332,100.012,4,1
377463,0,0.8,0.783,11,-7.499,0,0.0911,0.000686,0.933,0.0881,0.186,127.002,4,3
254893,0,0.653,0.945,6,-6.84,1,0.046,0.0414,0.0385,0.0772,0.82,125.994,4,2
329577,0,0.671,0.92,5,-3.949,0,0.178,0.000653,0.518,0.0255,0.36,142.0,4,2
252000,0,0.492,0.932,8,-5.105,1,0.0487,0.00126,0.837,0.288,0.142,99.991,4,3
326400,0,0.543,0.794,7,-5.369,1,0.297,0.00304,0.801,0.168,0.174,124.981,4,3
179591,0,0.64,0.82,11,-5.232,1,0.0646,0.396,0.0,0.136,0.73,163.928,4,3
244240,0,0.517,0.334,9,-13.12,1,0.0337,0.591,0.0,0.115,0.376,142.698,4,2
283280,0,0.792,0.848,9,-6.507,0,0.0355,0.398,1.26e-06,0.0636,0.913,96.319,4,2
463700,0,0.431,0.916,11,-8.012,0,0.0602,9.98e-05,0.755,0.396,0.355,135.986,4,3
183250,0,0.64,0.839,5,-3.889,1,0.0378,0.412,0.000792,0.0962,0.757,150.015,4,3
103096,0,0.738,0.671,9,-8.821,1,0.127,0.72,2.06e-06,0.0593,0.967,95.059,4,3
274353,0,0.467,0.403,2,-11.626,0,0.0307,0.529,0.000287,0.118,0.231,122.586,3,2
267859,0,0.776,0.477,8,-13.406,1,0.173,0.36,0.0,0.25,0.695,92.02,4,3
385578,0,0.552,0.616,5,-14.572,1,0.0328,0.0345,0.94,0.0804,0.234,119.994,4,1
106643,0,0.203,0.478,2,-13.208,1,0.0423,0.148,0.889,0.101,0.178,142.105,4,3
265000,0,0.212,0.979,2,-4.828,1,0.175,0.000654,0.0598,0.0756,0.268,90.002,4,1
128364,0,0.217,0.197,0,-16.778,0,0.0419,0.95,0.942,0.22,0.0301,126.733,4,1
208333,1,0.588,0.995,0,-4.27,1,0.136,0.00179,0.153,0.396,0.307,112.482,4,2
199000,0,0.467,0.659,7,-8.57,0,0.0354,0.204,0.0,0.171,0.696,177.846,4,2
227800,0,0.518,0.938,8,-5.964,0,0.0416,0.021,0.000305,0.288,0.71,139.138,4,4
94271,0,0.49,0.914,10,-3.781,0,0.423,0.814,0.0,0.99,0.364,115.877,1,3
255400,0,0.41,0.834,5,-5.375,1,0.054,0.0651,0.0,0.115,0.333,147.982,4,4
175813,0,0.791,0.733,9,-3.852,1,0.35,0.0305,0.000169,0.0423,0.913,159.974,4,4
155960,0,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,1
242013,0,0.811,0.527,0,-13.463,0,0.0986,0.238,0.000424,0.338,0.684,112.375,4,1
275222,0,0.533,0.787,8,-6.868,1,0.0298,0.000241,0.00727,0.115,0.452,87.013,4,2
256390,0,0.845,0.836,7,-2.678,1,0.0847,0.221,0.0,0.0582,0.669,135.036,4,3
207354,0,0.33,0.979,2,-5.222,1,0.16,0.0635,0.0,0.856,0.354,114.642,4,2
214693,0,0.454,0.973,4,-2.787,1,0.0582,0.000996,0.0112,0.105,0.849,80.002,4,2
169426,0,0.734,0.464,2,-11.389,1,0.0597,0.349,0.078,0.0952,0.171,122.002,3,4
253173,0,0.686,0.535,7,-9.097,1,0.0339,0.04,0.188,0.084,0.451,89.996,4,1
301092,0,0.748,0.673,7,-7.386,1,0.0538,0.0161,0.0419,0.123,0.819,108.984,4,1
215586,0,0.475,0.864,2,-7.319,1,0.0428,5.75e-06,0.00075,0.0861,0.645,109.017,4,2
377560,1,0.789,0.536,7,-4.252,0,0.126,0.381,0.0,0.0747,0.733,163.852,4,3
223226,0,0.528,0.967,0,-8.212,0,0.0634,0.0143,0.429,0.361,0.725,128.446,4,2
459466,0,0.323,0.467,7,-7.282,1,0.0334,0.221,0.0,0.115,0.0626,139.506,4,4
227600,0,0.313,0.144,5,-17.434,0,0.0306,0.417,0.668,0.0731,0.044,96.658,4,2
328933,0,0.246,0.51,2,-6.637,1,0.036,0.00799,4.57e-05,0.325,0.101,159.915,4,3
253466,1,0.767,0.968,10,-4.24,0,0.0817,0.0118,0.000147,0.251,0.738,122.987,4,2
2523428,0,0.602,0.958,7,-2.743,1,0.0494,0.00167,0.000396,0.105,0.436,175.005,4,1
146000,0,0.546,0.967,11,-6.167,1,0.0437,0.00355,1.83e-05,0.451,0.773,96.898,4,3
263666,0,0.759,0.843,8,-3.718,1,0.0913,0.127,0.0,0.114,0.56,105.016,4,1
326666,0,0.697,0.586,8,-13.09,1,0.0348,0.123,0.938,0.0919,0.865,129.431,4,1
231211,0,0.559,0.777,1,-5.031,1,0.0432,0.31,0.0,0.105,0.329,87.016,4,4
244426,0,0.584,0.756,0,-5.2,1,0.0411,0.00187,0.000177,0.164,0.411,115.842,4,2
93593,0,0.66,0.886,0,-3.223,0,0.0497,0.806,7.42e-06,0.0902,0.907,131.888,4,3
176613,0,0.665,0.263,0,-16.086,1,0.0249,0.595,2.3e-06,0.126,0.484,92.031,4,2
319713,0,0.368,0.0854,10,-16.224,1,0.0495,0.922,0.0,0.11,0.203,106.6,5,3
443866,0,0.53,0.99,5,-3.537,0,0.102,0.000161,0.0637,0.932,0.849,138.023,4,1
89000,0,0.467,0.906,11,-5.062,0,0.229,0.00835,0.000637,0.289,0.667,169.906,4,2
248500,0,0.383,0.271,0,-12.538,1,0.0832,0.919,0.0,0.368,0.341,69.234,3,4
76587,1,0.305,0.998,9,-3.551,0,0.246,7.49e-06,0.581,0.308,0.0397,125.399,4,1
234573,0,0.432,0.16,7,-20.509,1,0.0353,0.628,4.91e-06,0.119,0.267,124.473,3,2
185573,1,0.847,0.704,9,-5.4,0,0.0569,0.0523,0.0,0.23,0.645,145.031,4,3
215373,0,0.699,0.585,7,-5.755,1,0.0297,0.246,0.000329,0.0975,0.757,124.054,4,1
154203,0,0.674,0.907,1,-5.472,0,0.0448,0.618,0.0,0.0787,0.947,167.941,4,3
235342,0,0.385,0.0133,7,-25.166,1,0.0511,0.992,0.926,0.0939,0.126,77.872,4,4
242178,0,0.524,0.371,9,-10.85,1,0.0329,0.888,0.0,0.112,0.376,144.033,4,3
146667,0,0.726,0.589,5,-11.084,0,0.0576,0.421,0.00142,0.11,0.0398,134.969,4,3
92466,0,0.851,0.515,4,-12.249,1,0.0537,0.388,0.0,0.0532,0.875,108.851,4,1
110163,0,0.789,0.659,0,-5.305,1,0.0406,0.382,0.0392,0.252,0.603,91.508,3,4
196666,0,0.589,0.468,0,-7.58,0,0.0519,0.741,0.0,0.109,0.443,167.589,4,1
136906,0,0.53,0.438,3,-7.564,1,0.0372,0.811,0.0,0.212,0.694,117.148,4,1
170613,0,0.445,0.211,7,-12.716,0,0.0577,0.93,0.0,0.116,0.214,136.231,3,2
173892,1,0.609,0.842,9,-4.478,0,0.0944,0.025,0.0,0.2,0.576,82.02,4,4
155560,0,0.71,0.291,5,-14.132,0,0.0338,0.35,0.0,0.128,0.856,101.517,4,1
262280,0,0.621,0.501,4,-6.229,0,0.0409,0.089,3.18e-06,0.104,0.304,119.897,3,3
284239,0,0.714,0.826,10,-3.463,1,0.0348,0.452,0.0,0.238,0.865,100.297,4,3
221612,0,0.689,0.892,4,-3.95,0,0.246,0.00446,0.00932,0.435,0.77,110.09,4,4
166958,0,0.661,0.374,9,-7.561,1,0.0605,0.0171,0.0,0.0938,0.349,92.011,3,4
180000,0,0.589,0.838,10,-5.945,0,0.0417,0.00587,0.228,0.379,0.322,126.113,4,1
124878,0,0.519,0.771,1,-9.219,1,0.0334,5.95e-05,0.807,0.115,0.182,122.99,4,3
496346,0,0.344,0.196,0,-21.548,1,0.0608,0.888,0.757,0.928,0.214,134.361,4,1
171000,0,0.481,0.421,4,-9.869,1,0.0987,0.762,0.000228,0.487,0.81,165.455,4,2
192040,0,0.367,0.337,1,-9.857,1,0.0326,0.955,0.117,0.0869,0.283,181.868,4,4
190106,0,0.711,0.958,1,-1.95,1,0.0609,0.0799,0.0,0.361,0.816,139.984,4,1
221000,0,0.539,0.746,6,-5.242,0,0.036,0.00324,5.08e-06,0.085,0.287,118.994,4,4
303321,0,0.687,0.555,0,-9.728,1,0.0319,0.257,0.0,0.248,0.748,87.869,4,2
221764,0,0.558,0.933,11,-4.877,1,0.047,0.00445,4.88e-06,0.225,0.461,132.585,4,3
197610,1,0.706,0.627,4,-2.94,0,0.202,0.193,0.0,0.126,0.38,158.041,4,1
164995,0,0.575,0.526,9,-8.852,1,0.0336,0.533,0.00153,0.0841,0.911,118.668,4,2
93451,0,0.0,2.03e-05,1,-18.75,1,0.0,0.113,0.94,0.363,0.0,0.0,0,3
301906,1,0.496,0.991,9,-2.752,1,0.111,0.0106,0.000251,0.373,0.433,135.91,4,3
251186,1,0.464,0.701,6,-5.693,0,0.0411,0.00892,0.309,0.335,0.356,83.996,4,4
375706,0,0.64,0.743,5,-6.612,1,0.0524,0.0616,2.01e-05,0.25,0.727,94.972,4,4
205533,0,0.702,0.933,2,-11.876,1,0.0492,0.0519,0.000128,0.155,0.896,115.114,4,4
270026,0,0.629,0.678,11,-12.721,1,0.032,0.0656,9.7e-05,0.0881,0.522,130.014,4,3
189405,0,0.526,0.966,2,-0.902,1,0.3,0.0257,0.000195,0.336,0.221,185.083,4,3
385556,0,0.469,0.931,7,-5.361,1,0.0463,0.000154,0.0501,0.341,0.383,91.981,4,2
107758,0,0.443,0.634,4,-9.813,1,0.0315,0.00222,0.178,0.342,0.481,174.202,4,3
88868,0,0.313,0.837,11,-5.425,0,0.263,0.479,0.781,0.0903,0.0395,134.934,4,1
257746,1,0.547,0.63,10,-8.772,0,0.494,0.0122,0.00225,0.14,0.556,192.736,3,4
327575,0,0.703,0.866,7,-5.637,1,0.061,0.156,0.00527,0.145,0.535,93.839,4,3
244682,0,0.549,0.788,11,-3.207,1,0.0473,0.235,0.0,0.452,0.352,111.874,4,4
207338,0,0.761,0.727,8,-5.441,1,0.0458,0.0656,0.397,0.126,0.42,123.987,4,3
186306,0,0.699,0.826,2,-5.782,1,0.0311,0.613,0.0,0.732,0.863,138.136,4,3
162037,0,0.811,0.456,7,-8.821,0,0.0448,0.595,3.96e-06,0.74,0.719,119.849,4,3
283000,0,0.469,0.722,6,-4.806,1,0.0326,0.232,0.0,0.123,0.529,85.984,4,4
173159,0,0.748,0.896,1,-4.396,1,0.125,0.314,7.26e-05,0.36,0.559,125.021,4,4
238714,0,0.0871,0.789,6,-3.172,1,0.0738,1.92e-06,0.907,0.101,0.222,173.63,4,1
109960,0,0.566,0.711,0,-6.536,1,0.0335,0.611,6.59e-06,0.417,0.961,159.629,4,4
466285,1,0.62,0.813,1,-4.833,1,0.161,0.449,1.48e-06,0.21,0.37,139.587,4,4
79000,0,0.797,0.415,5,-14.557,0,0.0514,0.881,0.0,0.0873,0.965,113.42,3,1
198344,0,0.495,0.329,7,-11.661,1,0.0386,0.652,7.61e-05,0.0606,0.0919,72.992,4,3
307600,0,0.565,0.776,7,-9.211,1,0.0409,0.794,0.825,0.109,0.399,160.967,4,1
158260,1,0.731,0.593,10,-7.953,0,0.279,0.557,0.0,0.168,0.713,137.793,4,4
342000,0,0.432,0.564,2,-7.369,0,0.0407,0.298,0.233,0.356,0.398,174.96,4,4
198333,0,0.192,0.091,2,-21.512,1,0.0443,0.925,0.73,0.119,0.129,113.15,4,1
303360,0,0.603,0.69,4,-6.725,0,0.0447,0.101,0.0,0.316,0.42,133.968,4,3
209674,0,0.749,0.94,6,-4.045,0,0.102,0.0231,1.06e-05,0.891,0.744,135.955,4,2
239117,0,0.648,0.569,10,-11.164,0,0.0408,0.155,0.954,0.119,0.517,125.015,4,1
159466,1,0.67,0.366,1,-12.021,1,0.229,0.415,0.0,0.337,0.649,63.116,4,4
154412,0,0.229,0.98,6,-3.307,1,0.071,0.00118,5.06e-06,0.511,0.327,121.778,4,3
360653,0,0.724,0.431,10,-12.046,0,0.0291,0.695,0.00252,0.0698,0.378,126.665,4,2
251000,0,0.569,0.512,9,-8.052,0,0.0517,0.845,0.000564,0.682,0.344,145.12,4,3
123219,0,0.665,0.394,11,-11.567,0,0.103,0.813,0.0414,0.185,0.499,82.067,4,4
160694,0,0.321,0.013,6,-28.058,0,0.0387,0.992,0.892,0.103,0.216,106.316,4,4
187201,0,0.884,0.693,9,-8.598,0,0.0981,0.144,7.06e-06,0.0858,0.587,129.989,4,3
227973,0,0.637,0.867,8,-3.686,1,0.05,0.143,0.0,0.11,0.652,124.069,4,1
132000,0,0.454,0.143,6,-26.672,0,0.0558,0.959,0.958,0.111,0.235,114.928,3,4
184000,0,0.708,0.978,1,-4.529,1,0.098,0.332,0.667,0.323,0.0377,118.002,4,3
210000,0,0.448,0.355,0,-9.437,1,0.025,0.77,0.0,0.298,0.273,74.182,4,4
292000,0,0.0997,0.04,5,-21.754,1,0.0401,0.968,0.669,0.0888,0.0327,72.379,4,2
278666,0,0.626,0.868,3,-4.526,1,0.0411,0.00812,4.49e-05,0.162,0.339,134.963,4,2
212061,0,0.557,0.000544,10,-38.463,0,0.508,0.996,0.937,0.144,0.603,67.505,5,3
230400,1,0.71,0.772,9,-4.496,0,0.103,0.203,0.0,0.853,0.789,149.829,4,4
152600,0,0.377,0.956,2,-3.677,1,0.106,0.000112,0.766,0.154,0.58,156.778,4,2
159000,0,0.55,0.145,0,-15.753,1,0.0332,0.913,0.0,0.118,0.138,103.918,4,4
244960,0,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,4,4
28026,0,0.612,0.137,8,-31.953,1,0.792,0.848,0.0,0.0868,0.393,100.765,4,1
266666,0,0.468,0.865,7,-12.299,1,0.0841,4.36e-05,0.0467,0.0866,0.286,144.06,4,2
225257,0,0.642,0.452,11,-9.99,0,0.0336,0.837,0.0,0.134,0.521,124.002,4,4
107972,0,0.515,0.877,7,-2.971,1,0.0492,0.769,1.82e-06,0.0937,0.764,93.678,4,2
166962,0,0.786,0.984,11,-3.278,0,0.0885,0.0292,0.658,0.15,0.712,127.988,4,4
244280,0,0.729,0.698,10,-6.196,0,0.0353,0.00292,0.675,0.0813,0.275,110.977,4,3
341226,0,0.623,0.546,5,-14.007,1,0.0598,0.573,0.000351,0.276,0.786,179.289,4,2
173065,1,0.718,0.596,11,-8.195,0,0.053,0.073,0.0,0.0796,0.475,87.977,4,4
303297,0,0.105,0.154,1,-14.355,1,0.0334,0.946,0.895,0.0683,0.0756,71.0,4,1
497009,0,0.582,0.64,8,-7.855,1,0.0529,0.2,0.678,0.117,0.155,180.624,4,2
148188,0,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,4,4
307786,0,0.452,0.386,2,-11.736,0,0.026,0.318,0.00217,0.15,0.25,63.344,4,3
192000,0,0.519,0.546,8,-9.368,1,0.0763,0.0827,0.0,0.133,0.0862,115.799,4,4
204360,0,0.551,0.833,8,-5.217,1,0.03,0.0391,2.77e-06,0.0632,0.145,129.885,5,4
317693,0,0.0776,0.132,6,-16.891,0,0.0368,0.674,0.848,0.181,0.0692,176.119,3,1
177626,0,0.538,0.87,8,-7.739,0,0.0533,0.000123,8.56e-06,0.155,0.541,145.02,4,4
207533,0,0.253,0.831,9,-5.41,1,0.0456,0.012,6.62e-05,0.508,0.657,189.72,4,3
180704,0,0.857,0.714,7,-6.401,1,0.168,0.00233,0.0251,0.0195,0.429,130.044,4,3
290066,0,0.531,0.888,4,-4.023,0,0.0478,0.000313,0.0647,0.0432,0.38,138.911,4,2
176850,0,0.859,0.822,10,-5.005,0,0.0467,0.07,0.0144,0.101,0.908,110.045,4,4
209645,0,0.58,0.237,1,-11.489,0,0.0357,0.962,0.000564,0.108,0.631,113.125,4,3
161589,0,0.676,0.989,8,-2.731,1,0.13,0.0442,0.0022,0.311,0.553,145.019,4,4
99840,0,0.18,0.114,6,-28.877,0,0.0413,0.928,0.79,0.121,0.159,112.793,3,1
475173,0,0.803,0.743,11,-6.241,1,0.0532,0.0012,0.308,0.0618,0.176,123.006,4,3
257333,0,0.646,0.914,11,-12.035,1,0.0471,0.00159,0.681,0.122,0.319,148.066,4,1
214419,0,0.649,0.877,1,-7.629,0,0.0366,0.219,0.956,0.28,0.071,111.988,4,4
264525,0,0.574,0.685,11,-5.778,0,0.0726,0.447,6.62e-05,0.11,0.384,169.869,4,3
140775,0,0.504,0.751,6,-6.336,1,0.0586,0.000265,0.0,0.434,0.445,144.99,4,1
156567,0,0.522,0.0919,9,-17.084,1,0.0416,0.989,0.704,0.0931,0.321,116.529,4,2
216916,1,0.8,0.881,2,-2.748,1,0.093,0.13,0.0,0.0964,0.446,100.001,4,2
108000,0,0.484,0.937,7,-11.821,1,0.0458,0.00965,0.722,0.452,0.662,139.981,4,3
302146,0,0.417,0.824,11,-7.36,0,0.105,0.000239,0.0545,0.0725,0.4,157.92,4,4
207360,0,0.427,0.87,7,-4.375,1,0.0993,0.000686,0.0257,0.148,0.435,132.503,4,2
187560,0,0.431,0.222,2,-15.299,1,0.109,0.94,0.922,0.108,0.467,70.001,4,1
192386,0,0.738,0.803,9,-9.14,1,0.0483,0.509,1.52e-05,0.163,0.968,98.016,4,4
308088,0,0.551,0.797,8,-6.023,1,0.0442,0.26,4.42e-05,0.0607,0.461,110.117,4,3
279586,0,0.548,0.821,4,-2.906,1,0.034,0.765,0.0,0.113,0.297,129.999,4,2
361411,0,0.504,0.86,0,-2.933,1,0.117,0.00316,1.1e-05,0.0603,0.173,169.923,4,1
269826,0,0.285,0.305,7,-10.523,1,0.0285,0.26,0.0192,0.195,0.0419,133.513,4,3
299253,0,0.792,0.695,5,-7.34,1,0.0499,0.081,0.0,0.0852,0.843,124.973,4,2
200020,1,0.758,0.985,1,1.682,1,0.425,0.647,0.0,0.243,0.49,130.924,4,3
140466,0,0.649,0.571,9,-6.198,0,0.027,0.241,1.08e-05,0.172,0.659,108.03,4,4
185480,0,0.721,0.751,10,-6.203,0,0.125,0.162,6.59e-06,0.118,0.738,140.095,4,4
193749,0,0.543,0.473,6,-9.638,1,0.157,0.124,4.04e-06,0.0922,0.519,86.534,4,4
274923,0,0.673,0.876,11,-3.947,0,0.133,0.0146,0.000417,0.112,0.777,180.152,4,3
342064,0,0.567,0.298,8,-11.243,1,0.0291,0.835,0.000804,0.117,0.217,129.733,4,4
202040,0,0.386,0.796,2,-4.76,0,0.0413,0.0259,0.0,0.124,0.635,148.6,4,4
248250,0,0.504,0.847,1,-4.487,1,0.084,0.089,0.0,0.699,0.859,88.069,4,3
150250,0,0.415,0.048,1,-27.644,1,0.0395,0.983,0.942,0.108,0.137,165.912,1,4
249248,0,0.651,0.476,0,-7.131,1,0.028,0.739,0.0,0.103,0.365,133.964,4,4
127440,0,0.537,0.909,11,-12.651,1,0.907,0.808,2.59e-06,0.966,0.325,82.657,4,2
154606,0,0.721,0.519,8,-7.407,1,0.0324,0.439,0.0,0.134,0.531,124.171,4,4
308750,1,0.592,0.961,6,-5.715,0,0.349,0.138,0.109,0.685,0.623,175.007,4,2
214136,0,0.745,0.739,10,-4.591,1,0.0327,0.405,0.000183,0.127,0.556,99.913,4,4
204026,0,0.599,0.585,7,-6.506,1,0.0521,0.643,2.68e-05,0.16,0.845,79.006,4,2
202158,0,0.614,0.642,1,-5.473,1,0.0449,0.289,0.0,0.13,0.218,117.94,4,4
352816,0,0.537,0.863,10,-8.065,0,0.029,0.000654,0.00106,0.162,0.29,128.971,4,2
222839,0,0.69,0.529,2,-7.555,0,0.0313,0.276,5.32e-06,0.32,0.596,148.056,4,2
235256,0,0.59,0.513,11,-7.962,1,0.0283,0.578,0.0,0.093,0.52,129.909,4,4
205400,0,0.851,0.712,8,-6.135,0,0.154,0.462,1.03e-05,0.133,0.891,110.965,4,4
183800,0,0.424,0.875,11,-6.162,0,0.261,0.0028,0.0,0.603,0.641,112.727,4,3
